,day,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
7133,29,0,10,20,0,6,0,1,0.24,0.2121,0.87,0.3582,47
7134,29,0,10,21,0,6,0,1,0.24,0.2121,0.87,0.3582,50
7135,29,0,10,22,0,6,0,1,0.22,0.2121,0.87,0.2239,54
7136,29,0,10,23,0,6,0,1,0.22,0.2273,0.87,0.19399999999999998,36
7137,30,0,10,0,0,0,0,1,0.22,0.2121,0.87,0.2239,54
7138,30,0,10,1,0,0,0,1,0.22,0.2121,0.87,0.2537,43
7139,30,0,10,2,0,0,0,1,0.22,0.2121,0.87,0.2836,50
7140,30,0,10,3,0,0,0,1,0.24,0.2121,0.75,0.3582,33
7141,30,0,10,4,0,0,0,1,0.22,0.19699999999999998,0.8,0.3284,11
7142,30,0,10,5,0,0,0,1,0.24,0.2121,0.75,0.2985,4
7143,30,0,10,6,0,0,0,1,0.24,0.2273,0.75,0.2537,10
7144,30,0,10,7,0,0,0,1,0.24,0.2879,0.75,0.0,22
7145,30,0,10,8,0,0,0,1,0.26,0.2576,0.7,0.2239,80
7146,30,0,10,9,0,0,0,1,0.3,0.2879,0.65,0.2537,147
7147,30,0,10,10,0,0,0,1,0.32,0.3333,0.61,0.0896,178
7148,30,0,10,11,0,0,0,1,0.36,0.3485,0.53,0.2239,240
7149,30,0,10,12,0,0,0,1,0.38,0.3939,0.5,0.19399999999999998,314
7150,30,0,10,13,0,0,0,1,0.4,0.4091,0.43,0.2239,345
7151,30,0,10,14,0,0,0,1,0.42,0.4242,0.38,0.19399999999999998,300
7152,30,0,10,15,0,0,0,1,0.42,0.4242,0.35,0.1642,290
7153,30,0,10,16,0,0,0,1,0.42,0.4242,0.32,0.1343,320
7154,30,0,10,17,0,0,0,1,0.4,0.4091,0.35,0.1045,245
7155,30,0,10,18,0,0,0,1,0.36,0.3485,0.4,0.1343,213
7156,30,0,10,19,0,0,0,1,0.56,0.5303,0.49,0.2985,153
7157,30,0,10,20,0,0,0,1,0.34,0.3636,0.57,0.0,92
7158,30,0,10,21,0,0,0,1,0.32,0.3485,0.66,0.0,79
7159,30,0,10,22,0,0,0,1,0.3,0.3333,0.75,0.0,71
7160,30,0,10,23,0,0,0,1,0.26,0.303,0.87,0.0,37
7161,31,0,10,0,0,1,1,1,0.26,0.303,0.87,0.0,23
7162,31,0,10,1,0,1,1,1,0.26,0.303,0.81,0.0,13
7163,31,0,10,2,0,1,1,1,0.24,0.2879,0.87,0.0,3
7164,31,0,10,3,0,1,1,1,0.24,0.2576,0.87,0.1045,3
7165,31,0,10,4,0,1,1,1,0.24,0.2879,0.87,0.0,6
7166,31,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,18
7167,31,0,10,6,0,1,1,1,0.24,0.2879,0.87,0.0,86
7168,31,0,10,7,0,1,1,1,0.24,0.2879,0.93,0.0,227
7169,31,0,10,8,0,1,1,2,0.28,0.3182,0.87,0.0,372
7170,31,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,211
7171,31,0,10,10,0,1,1,2,0.36,0.3485,0.57,0.1642,105
7172,31,0,10,11,0,1,1,1,0.4,0.4091,0.5,0.1343,128
7173,31,0,10,12,0,1,1,1,0.42,0.4242,0.44,0.2239,170
7174,31,0,10,13,0,1,1,2,0.44,0.4394,0.44,0.2239,152
7175,31,0,10,14,0,1,1,2,0.44,0.4394,0.47,0.2239,141
7176,31,0,10,15,0,1,1,1,0.44,0.4394,0.47,0.1642,168
7177,31,0,10,16,0,1,1,1,0.42,0.4242,0.54,0.1642,272
7178,31,0,10,17,0,1,1,1,0.42,0.4242,0.54,0.1343,486
7179,31,0,10,18,0,1,1,1,0.4,0.4091,0.66,0.0896,422
7180,31,0,10,19,0,1,1,1,0.4,0.4091,0.66,0.0896,238
7181,31,0,10,20,0,1,1,1,0.4,0.4091,0.66,0.0896,172
7182,31,0,10,21,0,1,1,2,0.36,0.3485,0.76,0.19399999999999998,116
7183,31,0,10,22,0,1,1,2,0.36,0.3485,0.76,0.19399999999999998,85
7184,31,0,10,23,0,1,1,2,0.36,0.3485,0.76,0.19399999999999998,52
7185,1,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,21
7186,1,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,11
7187,1,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,4
7188,1,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,6
7189,1,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,8
7190,1,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.19399999999999998,18
7191,1,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.19399999999999998,93
7192,1,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.19399999999999998,254
7193,1,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,419
7194,1,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,222
7195,1,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,135
7196,1,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,117
7197,1,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,176
7198,1,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.19399999999999998,167
7199,1,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,150
7200,1,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,186
7201,1,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,298
7202,1,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,506
7203,1,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,460
7204,1,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,313
7205,1,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,209
7206,1,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0,127
7207,1,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0,96
7208,1,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,72
7209,2,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0,19
7210,2,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0,10
7211,2,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0,2
7212,2,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,2
7213,2,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0,4
7214,2,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,27
7215,2,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,92
7216,2,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,251
7217,2,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0,472
7218,2,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,228
7219,2,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,133
7220,2,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,144
7221,2,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,189
7222,2,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,161
7223,2,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,172
7224,2,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,187
7225,2,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,266
7226,2,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.19399999999999998,553
7227,2,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,479
7228,2,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,282
7229,2,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,182
7230,2,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,168
7231,2,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,106
7232,2,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,57
7233,3,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,31
7234,3,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,15
7235,3,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,7
7236,3,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,5
7237,3,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,4
7238,3,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,28
7239,3,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.19399999999999998,99
7240,3,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,292
7241,3,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,402
7242,3,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.19399999999999998,164
7243,3,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.19399999999999998,110
7244,3,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.19399999999999998,120
7245,3,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.19399999999999998,179
7246,3,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,169
7247,3,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,152
7248,3,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,162
7249,3,0,11,16,0,4,1,1,0.52,0.5,0.48,0.19399999999999998,267
7250,3,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,498
7251,3,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,433
7252,3,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,252
7253,3,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,209
7254,3,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,144
7255,3,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,137
7256,3,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,95
7257,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,43
7258,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,17
7259,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,10
7260,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,8
7261,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,7
7262,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,23
7263,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,66
7264,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,245
7265,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,395
7266,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,254
7267,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,134
7268,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,162
7269,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,197
7270,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,194
7271,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,201
7272,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,237
7273,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,290
7274,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,480
7275,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,374
7276,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,196
7277,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,186
7278,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,123
7279,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,115
7280,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,89
7281,5,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,52
7282,5,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,62
7283,5,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,31
7284,5,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,8
7285,5,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,8
7286,5,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,2
7287,5,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,23
7288,5,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,34
7289,5,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,84
7290,5,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,141
7291,5,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,227
7292,5,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,238
7293,5,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,372
7294,5,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,355
7295,5,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,386
7296,5,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.19399999999999998,343
7297,5,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,335
7298,5,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,334
7299,5,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,237
7300,5,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,204
7301,5,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,165
7302,5,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,118
7303,5,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,82
7304,5,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,85
7305,6,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,75
7306,6,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,115
7307,6,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,29
7308,6,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,9
7309,6,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,6
7310,6,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,5
7311,6,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,16
7312,6,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,28
7313,6,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,90
7314,6,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,170
7315,6,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,262
7316,6,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,320
7317,6,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,346
7318,6,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,314
7319,6,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.19399999999999998,320
7320,6,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.19399999999999998,306
7321,6,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,347
7322,6,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,256
7323,6,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,185
7324,6,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.19399999999999998,151
7325,6,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,116
7326,6,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,88
7327,6,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,45
7328,6,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,50
7329,7,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,15
7330,7,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,8
7331,7,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,2
7332,7,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,3
7333,7,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,6
7334,7,0,11,5,0,1,1,1,0.3,0.3333,0.93,0.0,26
7335,7,0,11,6,0,1,1,2,0.28,0.3182,0.93,0.0,99
7336,7,0,11,7,0,1,1,2,0.28,0.3182,0.93,0.0,311
7337,7,0,11,8,0,1,1,2,0.3,0.3182,1.0,0.0896,410
7338,7,0,11,9,0,1,1,2,0.34,0.3333,1.0,0.1343,174
7339,7,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,123
7340,7,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,128
7341,7,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,179
7342,7,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,189
7343,7,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,145
7344,7,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,170
7345,7,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,295
7346,7,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,528
7347,7,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,425
7348,7,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,300
7349,7,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,204
7350,7,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,139
7351,7,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,108
7352,7,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,48
7353,8,0,11,0,0,2,1,1,0.34,0.3485,0.87,0.0896,18
7354,8,0,11,1,0,2,1,1,0.32,0.3333,0.93,0.1045,11
7355,8,0,11,2,0,2,1,1,0.32,0.3485,0.87,0.0,1
7356,8,0,11,3,0,2,1,1,0.32,0.3485,0.87,0.0,3
7357,8,0,11,4,0,2,1,1,0.3,0.3333,0.87,0.0,4
7358,8,0,11,5,0,2,1,1,0.3,0.3182,0.87,0.0896,18
7359,8,0,11,6,0,2,1,1,0.3,0.3333,0.87,0.0,99
7360,8,0,11,7,0,2,1,1,0.3,0.3182,0.87,0.1045,323
7361,8,0,11,8,0,2,1,1,0.32,0.3333,0.93,0.1045,466
7362,8,0,11,9,0,2,1,1,0.36,0.3788,0.87,0.0,191
7363,8,0,11,10,0,2,1,1,0.42,0.4242,0.71,0.0896,129
7364,8,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1343,147
7365,8,0,11,12,0,2,1,1,0.52,0.5,0.52,0.1343,203
7366,8,0,11,13,0,2,1,1,0.54,0.5152,0.49,0.1642,196
7367,8,0,11,14,0,2,1,1,0.56,0.5303,0.46,0.1045,161
7368,8,0,11,15,0,2,1,1,0.58,0.5455,0.46,0.1045,188
7369,8,0,11,16,0,2,1,1,0.56,0.5303,0.46,0.1343,289
7370,8,0,11,17,0,2,1,1,0.52,0.5,0.43,0.1642,499
7371,8,0,11,18,0,2,1,1,0.48,0.4697,0.55,0.1343,462
7372,8,0,11,19,0,2,1,1,0.46,0.4545,0.59,0.0,278
7373,8,0,11,20,0,2,1,1,0.4,0.4091,0.76,0.0,181
7374,8,0,11,21,0,2,1,1,0.4,0.4091,0.76,0.0,182
7375,8,0,11,22,0,2,1,1,0.36,0.3788,0.87,0.0,108
7376,8,0,11,23,0,2,1,1,0.36,0.3788,0.81,0.0,48
7377,9,0,11,0,0,3,1,1,0.36,0.3788,0.87,0.0,13
7378,9,0,11,1,0,3,1,1,0.34,0.3636,0.87,0.0,10
7379,9,0,11,2,0,3,1,1,0.32,0.3485,0.93,0.0,5
7380,9,0,11,3,0,3,1,1,0.32,0.3485,0.93,0.0,4
7381,9,0,11,4,0,3,1,1,0.32,0.3485,0.87,0.0,4
7382,9,0,11,5,0,3,1,1,0.3,0.3333,0.87,0.0,28
7383,9,0,11,6,0,3,1,1,0.3,0.3333,0.87,0.0,98
7384,9,0,11,7,0,3,1,1,0.3,0.3333,0.87,0.0,300
7385,9,0,11,8,0,3,1,1,0.32,0.3485,0.93,0.0,456
7386,9,0,11,9,0,3,1,1,0.34,0.3636,0.93,0.0,219
7387,9,0,11,10,0,3,1,1,0.4,0.4091,0.76,0.1045,105
7388,9,0,11,11,0,3,1,1,0.46,0.4545,0.67,0.1642,152
7389,9,0,11,12,0,3,1,1,0.5,0.4848,0.51,0.1642,180
7390,9,0,11,13,0,3,1,1,0.5,0.4848,0.51,0.1642,167
7391,9,0,11,14,0,3,1,1,0.52,0.5,0.48,0.1642,179
7392,9,0,11,15,0,3,1,1,0.52,0.5,0.45,0.2239,151
7393,9,0,11,16,0,3,1,1,0.52,0.5,0.48,0.19399999999999998,281
7394,9,0,11,17,0,3,1,1,0.46,0.4545,0.63,0.1045,485
7395,9,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,408
7396,9,0,11,19,0,3,1,1,0.44,0.4394,0.72,0.1045,304
7397,9,0,11,20,0,3,1,1,0.44,0.4394,0.77,0.0,219
7398,9,0,11,21,0,3,1,1,0.4,0.4091,0.87,0.0,161
7399,9,0,11,22,0,3,1,1,0.4,0.4091,0.87,0.0,114
7400,9,0,11,23,0,3,1,1,0.38,0.3939,0.87,0.0,66
7401,10,0,11,0,0,4,1,1,0.4,0.4091,0.87,0.0,24
7402,10,0,11,1,0,4,1,2,0.4,0.4091,0.87,0.0,11
7403,10,0,11,2,0,4,1,2,0.38,0.3939,0.94,0.0,5
7404,10,0,11,3,0,4,1,1,0.38,0.3939,0.94,0.0896,11
7405,10,0,11,4,0,4,1,1,0.38,0.3939,0.94,0.0896,3
7406,10,0,11,5,0,4,1,2,0.36,0.3485,1.0,0.1343,23
7407,10,0,11,6,0,4,1,2,0.36,0.3485,1.0,0.1343,114
7408,10,0,11,7,0,4,1,2,0.38,0.3939,0.94,0.1642,272
7409,10,0,11,8,0,4,1,2,0.4,0.4091,0.94,0.0896,436
7410,10,0,11,9,0,4,1,2,0.42,0.4242,0.94,0.1045,211
7411,10,0,11,10,0,4,1,2,0.44,0.4394,0.88,0.2239,117
7412,10,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,108
7413,10,0,11,12,0,4,1,2,0.42,0.4242,0.67,0.3582,167
7414,10,0,11,13,0,4,1,3,0.36,0.3333,0.81,0.3582,96
7415,10,0,11,14,0,4,1,3,0.36,0.3333,0.87,0.2836,64
7416,10,0,11,15,0,4,1,3,0.36,0.3333,0.81,0.2985,62
7417,10,0,11,16,0,4,1,3,0.36,0.3485,0.81,0.2239,73
7418,10,0,11,17,0,4,1,3,0.36,0.3485,0.81,0.2239,177
7419,10,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,273
7420,10,0,11,19,0,4,1,2,0.36,0.3485,0.71,0.2239,211
7421,10,0,11,20,0,4,1,2,0.36,0.3333,0.62,0.2836,168
7422,10,0,11,21,0,4,1,1,0.36,0.3333,0.57,0.2537,136
7423,10,0,11,22,0,4,1,1,0.36,0.3333,0.53,0.2836,89
7424,10,0,11,23,0,4,1,2,0.34,0.3333,0.57,0.1642,82
7425,11,0,11,0,1,5,0,1,0.34,0.3182,0.53,0.2537,66
7426,11,0,11,1,1,5,0,1,0.32,0.303,0.57,0.3284,19
7427,11,0,11,2,1,5,0,1,0.32,0.2879,0.57,0.2836,11
7428,11,0,11,3,1,5,0,1,0.3,0.2879,0.61,0.19399999999999998,6
7429,11,0,11,4,1,5,0,1,0.3,0.2879,0.61,0.19399999999999998,8
7430,11,0,11,5,1,5,0,1,0.3,0.2879,0.49,0.2537,13
7431,11,0,11,6,1,5,0,1,0.28,0.2576,0.45,0.3284,46
7432,11,0,11,7,1,5,0,1,0.28,0.2727,0.45,0.2537,121
7433,11,0,11,8,1,5,0,1,0.3,0.2727,0.42,0.3582,258
7434,11,0,11,9,1,5,0,1,0.32,0.2879,0.45,0.4478,201
7435,11,0,11,10,1,5,0,1,0.32,0.2727,0.42,0.5522,200
7436,11,0,11,11,1,5,0,1,0.34,0.2879,0.42,0.4925,170
7437,11,0,11,12,1,5,0,1,0.34,0.2879,0.42,0.4627,239
7438,11,0,11,13,1,5,0,1,0.38,0.3939,0.37,0.5522,236
7439,11,0,11,14,1,5,0,1,0.38,0.3939,0.37,0.4627,247
7440,11,0,11,15,1,5,0,1,0.36,0.3333,0.37,0.4179,216
7441,11,0,11,16,1,5,0,1,0.36,0.3333,0.34,0.3284,238
7442,11,0,11,17,1,5,0,1,0.34,0.303,0.39,0.3284,310
7443,11,0,11,18,1,5,0,1,0.34,0.3182,0.39,0.2537,208
7444,11,0,11,19,1,5,0,1,0.32,0.3182,0.39,0.1642,199
7445,11,0,11,20,1,5,0,1,0.32,0.3182,0.39,0.19399999999999998,109
7446,11,0,11,21,1,5,0,1,0.3,0.303,0.45,0.1642,83
7447,11,0,11,22,1,5,0,1,0.32,0.3182,0.39,0.19399999999999998,91
7448,11,0,11,23,1,5,0,1,0.3,0.3182,0.45,0.0896,73
7449,12,0,11,0,0,6,0,1,0.24,0.2424,0.6,0.1343,64
7450,12,0,11,1,0,6,0,1,0.24,0.2424,0.6,0.1343,54
7451,12,0,11,2,0,6,0,1,0.24,0.2576,0.65,0.0896,46
7452,12,0,11,3,0,6,0,1,0.24,0.2424,0.7,0.1343,17
7453,12,0,11,4,0,6,0,1,0.2,0.2121,0.8,0.1343,7
7454,12,0,11,5,0,6,0,1,0.22,0.2576,0.75,0.0896,4
7455,12,0,11,6,0,6,0,1,0.22,0.2273,0.75,0.1642,7
7456,12,0,11,7,0,6,0,1,0.22,0.2273,0.75,0.19399999999999998,27
7457,12,0,11,8,0,6,0,1,0.26,0.2576,0.7,0.19399999999999998,101
7458,12,0,11,9,0,6,0,1,0.3,0.303,0.61,0.1642,160
7459,12,0,11,10,0,6,0,1,0.34,0.3182,0.61,0.2836,232
7460,12,0,11,11,0,6,0,1,0.38,0.3939,0.54,0.2836,315
7461,12,0,11,12,0,6,0,1,0.44,0.4394,0.44,0.2836,366
7462,12,0,11,13,0,6,0,1,0.48,0.4697,0.36,0.2836,353
7463,12,0,11,14,0,6,0,1,0.5,0.4848,0.36,0.2985,435
7464,12,0,11,15,0,6,0,1,0.52,0.5,0.29,0.2836,386
7465,12,0,11,16,0,6,0,1,0.52,0.5,0.32,0.2537,361
7466,12,0,11,17,0,6,0,1,0.5,0.4848,0.34,0.2537,285
7467,12,0,11,18,0,6,0,1,0.42,0.4242,0.58,0.19399999999999998,203
7468,12,0,11,19,0,6,0,1,0.42,0.4242,0.5,0.2537,171
7469,12,0,11,20,0,6,0,1,0.42,0.4242,0.5,0.2836,132
7470,12,0,11,21,0,6,0,1,0.42,0.4242,0.47,0.2836,122
7471,12,0,11,22,0,6,0,1,0.42,0.4242,0.47,0.2537,118
7472,12,0,11,23,0,6,0,1,0.4,0.4091,0.58,0.1642,101
7473,13,0,11,0,0,0,0,2,0.4,0.4091,0.58,0.19399999999999998,73
7474,13,0,11,1,0,0,0,2,0.36,0.3485,0.66,0.19399999999999998,71
7475,13,0,11,2,0,0,0,1,0.36,0.3636,0.57,0.1045,57
7476,13,0,11,3,0,0,0,2,0.36,0.3485,0.62,0.1343,28
7477,13,0,11,4,0,0,0,2,0.36,0.3485,0.62,0.1343,6
7478,13,0,11,5,0,0,0,1,0.34,0.3333,0.61,0.1642,5
7479,13,0,11,6,0,0,0,1,0.34,0.3333,0.66,0.1343,23
7480,13,0,11,7,0,0,0,1,0.34,0.3182,0.66,0.2239,43
7481,13,0,11,8,0,0,0,1,0.34,0.3485,0.66,0.0896,79
7482,13,0,11,9,0,0,0,1,0.4,0.4091,0.54,0.2836,135
7483,13,0,11,10,0,0,0,1,0.44,0.4394,0.44,0.3284,241
7484,13,0,11,11,0,0,0,1,0.46,0.4545,0.4,0.4179,295
7485,13,0,11,12,0,0,0,2,0.52,0.5,0.29,0.4179,354
7486,13,0,11,13,0,0,0,2,0.52,0.5,0.29,0.4179,339
7487,13,0,11,14,0,0,0,2,0.54,0.5152,0.28,0.4925,371
7488,13,0,11,15,0,0,0,2,0.5,0.4848,0.42,0.3284,310
7489,13,0,11,16,0,0,0,2,0.54,0.5152,0.28,0.3881,319
